orgao_sigla,entry_type,field,original_value,current_value,eixo_original,eixo_normalizado,confidence,review_reason,servico_acao,tabela_tipo
MEMP,delivery,produto / eixo,Integração à ferramenta de avaliação da satisfação dos,Integração à ferramenta de avaliação da satisfação dos usuários,,Serviços Digitais e Melhoria da Qualidade,medium,,pequenos negócios e registro e legalização de empresas,pactuada
MEMP,delivery,produto / eixo,Revisão da descrição dos serviços,Revisão da descrição dos serviços,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Carta de serviços no gov.br,pactuada
MEMP,delivery,produto / eixo,Implantação do Design System,Implantação do Design System,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Cadastrais do Artesanato Brasileiro - SICAB),pactuada
MEMP,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',APP Portal do Empreendedor,pactuada
MEMP,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Abertura simplificada de Empresas Simples de Inovação,pactuada
MEMP,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Alterações cadastrais de empresas inscritas no Inova Simples,pactuada
MEMP,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Baixa automática de empresas inscritas no Inova Simples,pactuada
MEMP,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Brasileiro,pactuada
MEMP,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Comerciais,pactuada
MEMP,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Empresas (CNE),pactuada
MEMP,delivery,produto / eixo,Integração ao Login Único,Integração ao Login Único,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',pequenos negócios e registro e legalização de empresas,pactuada
MEMP,delivery,produto / eixo,Migração de Serviço para Plataforma Unificada,Migração de Serviço para Plataforma Unificada,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',"Microempreendedor Individual (CCMEI Fácil)"" para o APP MEI",pactuada
MEMP,delivery,produto / eixo,Migração de Serviço para Plataforma Unificada,Migração de Serviço para Plataforma Unificada,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',gov.br,pactuada
MESP,delivery,produto / eixo,Outros,Outros,Projetos Especiais,Projetos Especiais,high,produto Outros,ABCD - Repositório de Jurisprudência de Dopagem,pactuada
MESP,delivery,produto / eixo,Outros,Outros,Projetos Especiais,Projetos Especiais,high,produto Outros,APP - DISQUE ESPORTE - Facilitar o acesso aos serviços disponibilizados pelo Ouvidoria no Ministério do Esporte,pactuada
MESP,delivery,produto / eixo,Outros,Outros,Projetos Especiais,Projetos Especiais,high,produto Outros,CANAL DA TRANSPARENCIA - Possibilitar ao cidadão a consulta ao detalhamento de todas as políticas públicas a cargo do Ministério do Esporte,pactuada
MESP,delivery,produto / eixo,Outros,Outros,Projetos Especiais,Projetos Especiais,high,produto Outros,Sistema Nacional de Indicadores Esportivos (SNIIE),pactuada
MESP,delivery,produto / eixo,Migração de Portal Institucional,Migração de Portal Institucional,Serviços Digitais e Melhoria da Qualidade,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: 'Serviços Digitais e Melhoria da Qualidade' → 'Unificação de Canais Digitais',Migrar Portal do Esporte para gov.br,pactuada
MF,delivery,produto / eixo,Outros,Outros,,Projetos Especiais,high,produto Outros; eixo corrigido: '' → 'Projetos Especiais',Projeto Estratégico Consultas Gerenciais SDSIC,pactuada
MF,delivery,produto / eixo,Outros,Outros,,Projetos Especiais,high,produto Outros; eixo corrigido: '' → 'Projetos Especiais',Projeto Estratégico Gestão de Apostas Esportivas,pactuada
MF,delivery,produto / eixo,Outros,Outros,,Projetos Especiais,high,produto Outros; eixo corrigido: '' → 'Projetos Especiais',Projeto Estratégico REPIS,pactuada
MF,delivery,produto / eixo,Outros,Outros,,Projetos Especiais,high,produto Outros; eixo corrigido: '' → 'Projetos Especiais',Projeto Estratégico SCPC,pactuada
MF,delivery,produto / eixo,"Auto-avaliação, análise de lacunas e planejamento do","Auto-avaliação, análise de lacunas e planejamento do PPSI",,Segurança e Privacidade,high,eixo corrigido por cross-validation: '' → 'Segurança e Privacidade',PPSI 2.0 2026 - Autoavaliação,pactuada
MF,delivery,produto / eixo,"Auto-avaliação, análise de lacunas e planejamento do","Auto-avaliação, análise de lacunas e planejamento do PPSI",,Segurança e Privacidade,high,eixo corrigido por cross-validation: '' → 'Segurança e Privacidade',PPSI 2.0 2027- Autoavaliação,pactuada
MF,delivery,produto / eixo,Implementação do PPSI,Implementação do PPSI,,Segurança e Privacidade,high,eixo corrigido por cross-validation: '' → 'Segurança e Privacidade',PPSI 2.0 2026 - Implementação e monitoramento das medidas e controles,pactuada
MF,delivery,produto / eixo,Implementação do PPSI,Implementação do PPSI,,Segurança e Privacidade,high,eixo corrigido por cross-validation: '' → 'Segurança e Privacidade',PPSI 2.0 2027 - Implementação e monitoramento das medidas e controles,pactuada
MF,delivery,produto / eixo,Disponibilização em Acesso Digital,Disponibilização em Acesso Digital,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Consulta à base de acórdãos do CRSFN / CRSNSP,pactuada
MF,delivery,produto / eixo,Disponibilização em Acesso Digital,Disponibilização em Acesso Digital,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Consultar atendimentos às manifestações dos cidadãos,pactuada
MF,delivery,produto / eixo,Disponibilização em Acesso Digital,Disponibilização em Acesso Digital,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Consultar os dados econômicos e fiscais das unidades da federação,pactuada
MF,delivery,produto / eixo,Disponibilização em Acesso Digital,Disponibilização em Acesso Digital,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Solicitar  autorização de realização de promoção comercial,pactuada
MF,delivery,produto / eixo,Disponibilização em Acesso Digital,Disponibilização em Acesso Digital,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Solicitar exclusão de apostas,pactuada
MF,delivery,produto / eixo,Realização de Autodiagnóstico de Qualidade,Realização de Autodiagnóstico de Qualidade,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',,pactuada
MF,delivery,produto / eixo,Realização de Autodiagnóstico de Qualidade,Realização de Autodiagnóstico de Qualidade,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Financeiro Nacional (CRSFN),pactuada
MF,delivery,produto / eixo,Realização de Autodiagnóstico de Qualidade,Realização de Autodiagnóstico de Qualidade,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Fiscal dos Municípios Brasileiros (PNAFM III),pactuada
MF,delivery,produto / eixo,Realização de Autodiagnóstico de Qualidade,Realização de Autodiagnóstico de Qualidade,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Nacional de Seguros Privados (CRSNSP),pactuada
MF,delivery,produto / eixo,Realização de Autodiagnóstico de Qualidade,Realização de Autodiagnóstico de Qualidade,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Protocolar documentos junto ao Ministério da Fazenda,pactuada
MF,delivery,produto / eixo,Realização de Autodiagnóstico de Qualidade,Realização de Autodiagnóstico de Qualidade,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Recursos do Sistema Nacional de Seguros Privados (CRSNSP),pactuada
MF,delivery,produto / eixo,Realização de Autodiagnóstico de Qualidade,Realização de Autodiagnóstico de Qualidade,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Solicitar Acompanhamento de Julgamento junto ao CARF (SAJ),pactuada
MF,delivery,produto / eixo,Realização de Autodiagnóstico de Qualidade,Realização de Autodiagnóstico de Qualidade,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Solicitar Audiência junto ao CARF,pactuada
MF,delivery,produto / eixo,Realização de Autodiagnóstico de Qualidade,Realização de Autodiagnóstico de Qualidade,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Solicitar Sustentação Oral junto ao CARF (SSO),pactuada
MF,delivery,produto / eixo,Revisão da descrição dos serviços,Revisão da descrição dos serviços,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',,pactuada
MF,delivery,produto / eixo,Revisão da descrição dos serviços,Revisão da descrição dos serviços,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Fiscal dos Municípios Brasileiros (PNAFM III),pactuada
MF,delivery,produto / eixo,Revisão da descrição dos serviços,Revisão da descrição dos serviços,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Protocolar documentos junto ao Ministério da Fazenda,pactuada
MF,delivery,produto / eixo,Revisão da descrição dos serviços,Revisão da descrição dos serviços,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Solicitar  autorização de realização de promoção comercial,pactuada
MF,delivery,produto / eixo,Revisão da descrição dos serviços,Revisão da descrição dos serviços,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Solicitar Acompanhamento de Julgamento junto ao CARF (SAJ),pactuada
MF,delivery,produto / eixo,Revisão da descrição dos serviços,Revisão da descrição dos serviços,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Solicitar Audiência junto ao CARF,pactuada
MF,delivery,produto / eixo,Revisão da descrição dos serviços,Revisão da descrição dos serviços,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',Solicitar Sustentação Oral junto ao CARF (SSO),pactuada
MF,delivery,produto / eixo,Revisão da descrição dos serviços,Revisão da descrição dos serviços,,Serviços Digitais e Melhoria da Qualidade,high,eixo corrigido por cross-validation: '' → 'Serviços Digitais e Melhoria da Qualidade',em segunda instância,pactuada
MF,delivery,produto / eixo,Implantação do Design System,Implantação do Design System,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Padronização e adequação de site e de paineis,pactuada
MF,delivery,produto / eixo,Migração de Portal Institucional,Migração de Portal Institucional,,Unificação de Canais Digitais,high,eixo corrigido por cross-validation: '' → 'Unificação de Canais Digitais',Criação e/ou migração de sites e portais legados do MF,pactuada
MGI,delivery,produto / eixo,Integração à base de dados (OUTROS),Integração à base de dados,,Governança e Gestão de Dados,medium,fuzzy=0.85; eixo corrigido: '' → 'Governança e Gestão de Dados',Serviço,pactuada
MGI,delivery,produto / eixo,Integração à base de dados (OUTROS),Integração à base de dados,,Governança e Gestão de Dados,medium,fuzzy=0.85; eixo corrigido: '' → 'Governança e Gestão de Dados',Serviço,pactuada
MGI,delivery,produto / eixo,Integração à base de dados (OUTROS),Integração à base de dados,,Governança e Gestão de Dados,medium,fuzzy=0.85; eixo corrigido: '' → 'Governança e Gestão de Dados',Serviço,pactuada
MGI,delivery,produto / eixo,Integração à base de dados (OUTROS),Integração à base de dados,,Governança e Gestão de Dados,medium,fuzzy=0.85; eixo corrigido: '' → 'Governança e Gestão de Dados',Serviço,pactuada
